,1101 猟,1216 参,1301 鹅,1402 环狥穝,2002 い葵,2105 タ穝,2912 参禬,9904 腳Θ,6505 鹅て,2303 羛筿,2330 縩筿,2408 玭ㄈ,2357 地河,3008 ミ,3481 竤承,2412 い地筿,2308 笷筿,2327 瓣エ,2317 翬,2474 Θ
るら,Μ絃基(じ),Μ絃基(じ),Μ絃基(じ),Μ絃基(じ),Μ絃基(じ),Μ絃基(じ),Μ絃基(じ),Μ絃基(じ),Μ絃基(じ),Μ絃基(じ),Μ絃基(じ),Μ絃基(じ),Μ絃基(じ),Μ絃基(じ),Μ絃基(じ),Μ絃基(じ),Μ絃基(じ),Μ絃基(じ),Μ絃基(じ),Μ絃基(じ)
2017/2/13,32.05,49.24,83.9,25.72,23.87,59.29,203.21,37.97,95.89,10.84,175.07,43.94,241.03,"4,575.62",11.43,92.29,161.99,78.99,102.46,251.35
2017/2/14,31.88,48.62,83.45,25.58,23.96,60.39,201.41,37.97,97.24,10.84,175.07,43.52,244.58,"4,585.34",11.39,92.29,162.46,78.32,102.58,247.59
2017/2/15,32.09,49.33,87.06,25.95,24.52,61.31,202.76,38.52,98.14,10.88,176.47,43.52,248.58,"4,565.89",11.57,92.29,162.46,78.21,103.6,252.28
2017/2/16,31.75,49.78,84.8,25.86,24.14,60.57,204.11,38.52,97.69,10.93,176.47,43.57,243.25,"4,434.60",11.62,92.29,161.99,78.43,103.72,250.41
2017/2/17,31.62,49.42,84.35,25.81,24.14,59.84,202.76,38.52,96.34,10.88,176.94,43.29,244.14,"4,405.43",11.48,92.29,160.61,77.54,102.58,244.78
2017/2/18,31.46,48.98,84.62,25.77,24.14,60.02,202.76,38.98,96.79,10.88,176.94,43.34,244.58,"4,376.25",11.43,92.75,162.46,77.76,102.46,242.9
2017/2/20,30.87,48.89,84.35,25.44,24.19,60.3,204.55,38.34,97.24,10.88,177.41,42.5,243.7,"4,371.39",11.3,92.75,161.07,78.32,102.69,239.15
2017/2/21,31.25,48.89,84.17,25.63,24.33,60.48,203.21,38.25,96.79,10.88,177.41,43.24,243.25,"4,434.60",11.48,92.29,158.29,81.23,103.15,242.44
2017/2/22,32.21,49.15,83.45,26.05,24.33,60.57,201.86,38.2,98.14,10.7,176,43.15,243.7,"4,551.30",11.57,92.29,159.22,81.9,103.15,242.44
2017/2/23,32.05,48.89,83.45,25.86,24.33,60.39,201.86,38.29,98.14,10.88,176,42.64,247.69,"4,614.52",11.43,93.21,158.75,81.79,102.92,240.56
2017/2/24,31.75,48.98,83.54,25.67,24.05,59.84,202.31,37.97,96.34,11.81,176.47,42.45,246.36,"4,434.60",11.57,93.21,158.29,84.59,102.01,241.03
2017/3/1,31.79,50.68,82.1,24.93,23.96,58.65,200.52,37.43,94.08,11.48,173.67,42.03,243.7,"4,351.94",11.3,92.75,155.98,89.51,101.44,237.28
2017/3/2,32.17,50.68,81.56,25.02,24.1,59.38,201.86,37.7,94.98,11.39,173.67,42.31,247.25,"4,361.67",11.43,93.21,156.9,84.25,102.12,242.44
2017/3/3,32.05,50.5,80.92,24.88,23.82,58.92,200.97,36.97,94.08,11.25,171.8,43.01,247.69,"4,342.22",11.34,93.66,155.51,83.36,101.21,242.44
2017/3/6,31.88,50.86,80.83,25.02,23.96,59.11,200.97,37.34,96.79,11.21,171.34,43.43,245.91,"4,376.25",11.34,93.66,155.51,91.64,102.46,243.84
2017/3/7,32.21,50.95,82.01,25.02,24.14,59.2,201.86,37.34,97.24,11.53,173.2,43.48,246.8,"4,322.77",11.53,93.66,155.51,89.85,103.15,245.72
2017/3/8,32.17,50.86,81.47,25.21,23.91,59.29,201.86,37.06,96.34,11.35,174.6,43.48,245.47,"4,317.90",11.53,94.12,156.44,89.4,103.38,244.31
2017/3/9,31.62,49.96,79.84,24.74,23.63,58.65,200.97,37.43,93.63,11.21,172.27,43.43,246.8,"4,361.67",11.34,94.58,154.59,90.29,101.78,240.56
2017/3/10,31.2,49.15,79.39,24.65,23.63,59.57,200.07,37.25,93.18,11.21,171.34,41.42,247.69,"4,381.12",11.2,94.12,149.5,90.18,102.46,241.03
2017/3/13,31.71,49.15,79.3,24.83,23.73,60.02,207.69,37.7,93.18,11.3,174.14,41.66,248.58,"4,522.13",11.06,94.58,149.96,94.99,102.58,240.56
2017/3/14,31.88,50.59,80.38,25.02,23.77,59.57,212.63,37.79,95.89,11.3,173.67,42.12,255.24,"4,517.27",11.25,94.58,152.27,94.32,102.58,256.5
2017/3/15,32.21,50.59,80.65,25.02,23.87,60.48,213.08,37.52,94.53,11.35,174.14,41.52,254.35,"4,463.78",11.25,94.12,151.81,93.99,102.69,249.94
2017/3/16,32.05,51.13,81.83,25.3,24.01,60.66,218.46,38.34,96.34,11.48,177.41,42.45,255.68,"4,536.72",11.39,95.03,153.66,93.99,103.6,253.69
2017/3/17,32.21,52.11,82.37,25.21,24.1,60.85,217.11,38.34,95.89,11.48,178.81,43.29,254.79,"4,629.10",11.39,95.95,156.44,95.66,104.17,264.48
2017/3/20,32.17,51.49,82.82,25.07,24.1,60.85,219.81,37.93,96.34,11.39,178.81,44.04,252.13,"4,590.20",11.39,96.86,155.05,94.77,104.06,273.39
2017/3/21,32.38,51.67,83.9,25.63,24.14,59.93,223.84,37.97,97.24,11.39,182.07,44.18,256.57,"4,677.73",11.43,96.86,156.44,95.1,104.29,276.2
2017/3/22,31.96,51.31,83.18,25.63,24.01,59.47,220.25,37.84,95.89,11.3,180.67,43.99,257.9,"4,609.65",11.3,95.49,154.59,93.76,104.29,273.85
2017/3/23,32.05,51.67,83.45,25.49,23.96,59.11,219.81,37.52,95.44,11.48,180.67,44.32,258.34,"4,619.38",11.3,95.49,155.51,92.64,104.06,271.51
2017/3/24,32.05,51.76,83.81,25.3,23.77,59.29,221.6,37.34,95.89,11.35,179.74,45.62,258.79,"4,658.28",11.11,95.49,154.13,91.75,103.26,267.76
2017/3/27,31.84,50.86,83.81,25.58,23.82,58.74,220.7,36.88,95.89,11.35,180.21,44.32,263.23,"4,663.14",11.11,95.95,153.66,92.2,103.15,266.82
2017/3/28,31.33,51.22,83.99,25.21,23.77,58.19,222.5,38.16,96.34,11.21,181.61,44.5,263.67,"4,604.79",11.2,95.95,153.66,93.87,103.94,262.6
2017/3/29,31.79,51.31,83.54,25.21,23.73,57.73,222.95,38.25,95.89,11.21,178.81,44.41,263.67,"4,561.03",11.94,95.03,151.81,93.54,104.29,271.98
2017/3/30,31.08,51.13,82.64,25.07,23.77,57.64,223.39,38.07,96.34,11.3,178.81,45.43,264.11,"4,561.03",11.57,95.03,151.35,93.54,104.17,271.51
2017/3/31,30.61,51.04,81.65,24.55,23.59,57.46,224.29,38.25,95.44,11.3,176.47,45.15,266.33,"4,648.55",11.62,94.12,150.42,92.53,103.72,281.36
2017/4/5,31.25,52.2,83.63,24.55,24.19,58.28,232.81,39.39,97.24,11.35,180.21,44.69,272.1,"4,687.45",11.71,94.58,153.2,93.99,111.7,280.42
2017/4/6,31.46,51.76,83.09,24.55,23.96,58.1,230.12,39.11,95.89,11.3,178.81,45.29,265.45,"4,473.50",11.67,95.03,154.13,93.76,110.9,286.98
2017/4/7,31.33,50.41,82.55,24.27,23.68,57.27,231.47,39.11,97.24,11.25,178.34,44.78,265.45,"4,570.75",12.08,95.49,151.81,93.09,109.53,282.29
2017/4/10,31.2,50.23,83.72,24.13,24.01,57.64,230.12,39.16,99.49,11.25,177.41,44.46,262.34,"4,488.09",12.82,95.03,153.2,94.77,109.99,280.89
2017/4/11,31.12,49.6,84.17,24.09,23.96,57.18,233.26,39.3,98.59,11.25,178.34,44.18,256.12,"4,395.70",12.41,94.58,152.74,94.43,110.44,280.42
2017/4/12,31.08,50.32,83.45,23.85,23.96,57.73,231.47,38.07,97.69,11.11,178.34,43.52,260.12,"4,351.94",13.19,94.58,155.05,95.22,110.9,279.48
2017/4/13,30.99,50.23,84.08,24.04,23.54,57.46,229.23,38.7,99.94,11.21,178.81,44.74,257.9,"4,288.73",13.15,94.58,153.66,104.17,112.27,280.42
2017/4/14,30.78,50.05,83.54,23.57,23.4,57.27,228.78,37.93,98.14,11.11,176.47,44.36,253.9,"4,668",13.15,94.58,153.2,99.24,110.21,271.98
2017/4/17,30.78,50.5,83.63,23.25,23.31,56.91,228.78,38.43,99.04,11.16,175.07,43.94,252.13,"4,648.55",13.61,95.49,153.2,99.58,110.9,272.45
2017/4/18,30.74,50.14,84.35,23.34,23.31,56.72,228.33,38.02,98.59,11.21,175.54,44.36,254.79,"4,648.55",13.7,95.03,153.2,100.47,110.56,273.39
2017/4/19,30.74,49.33,82.46,23.01,22.56,55.99,227.88,37.88,96.79,11.07,174.14,43.76,258.79,"4,590.20",13.47,94.12,153.2,100.47,109.19,267.29
2017/4/20,30.74,49.42,82.1,23.2,22.23,55.62,232.37,38.07,95.44,10.97,174.6,43.2,255.24,"4,595.07",13.05,93.66,153.66,104.06,109.42,271.51
2017/4/21,30.02,49.96,82.73,23.01,22.65,55.72,231.47,38.34,95.89,11.02,177.41,43.38,261.45,"4,740.94",12.96,94.12,155.51,108.31,109.99,271.98
2017/4/24,30.57,50.14,82.19,23.53,22.65,56.27,231.02,38.25,95.89,11.02,177.41,42.64,260.56,"4,760.39",12.64,94.12,156.44,113.01,110.56,273.39
2017/4/25,29.98,50.68,83,23.85,23.12,57.37,235.51,39.25,97.24,11.11,179.27,44.04,268.11,"4,833.33",13.56,94.58,158.29,118.6,111.58,285.11
2017/4/26,30.06,50.5,83,24.04,23.21,56.91,240.89,39.2,96.34,11.21,178.34,44.92,266.33,"4,862.50",13.42,94.12,160.14,114.68,111.92,291.2
2017/4/27,29.77,50.5,82.28,23.81,22.89,57.18,233.71,38.84,96.34,11.21,180.21,44.5,263.23,"4,872.23",13.1,94.12,158.29,118.6,112.04,289.33
2017/4/28,29.6,49.96,81.83,23.71,22.56,57.09,235.51,38.48,94.98,11.16,181.61,44.92,263.23,"4,877.09",13.05,93.21,157.37,119.16,112.61,290.74
2017/5/2,29.68,50.32,82.46,23.62,22.61,57.46,235.06,38.02,96.79,11.16,183.47,46.04,268.11,"4,862.50",13.29,94.12,161.07,118.04,113.97,289.33
2017/5/3,29.68,50.23,82.37,23.76,22.84,57.18,235.06,38.66,94.98,11.16,184.87,45.9,266.78,"4,881.96",13.15,94.58,162.92,117.48,114.54,291.67
2017/5/4,29.73,49.78,82.1,23.71,22.65,57.27,234.61,38.43,94.98,11.3,184.87,46.46,266.78,"4,833.33",13.52,95.03,162.46,119.72,114.54,294.02
2017/5/5,29.26,50.41,81.19,23.48,22.42,56.45,233.71,38.25,93.63,11.21,184.41,46.37,266.33,"4,799.29",13.19,94.58,159.22,118.04,113.97,291.67
2017/5/8,29.14,50.5,81.65,23.15,22.28,56.27,232.81,38.11,93.18,11.3,189.08,46.55,265,"4,799.29",12.73,95.49,157.37,113.57,115.11,301.05
2017/5/9,29.22,50.32,79.84,22.87,22.28,56.08,236.85,38.07,91.83,11.21,190.01,47.02,264.56,"4,857.64",12.13,95.95,157.37,111.89,118.53,316.06
2017/5/10,29.31,51.04,79.57,22.5,22.28,56.63,242.24,38.38,91.83,11.35,191.88,47.39,257.9,"4,809.02",12.36,95.49,157.37,113.01,118.53,308.55
2017/5/11,29.14,51.58,80.2,22.59,22.19,55.35,248.07,38.61,93.18,11.3,193.75,46.83,260.12,"4,823.60",11.99,95.49,158.75,111.89,118.53,302.93
2017/5/12,28.72,51.13,80.2,22.87,22.28,54.8,246.72,38.52,94.53,11.39,192.34,47.58,250.35,"4,750.67",11.94,96.41,157.37,111.89,116.82,299.18
2017/5/15,29.18,51.13,80.29,22.59,22.51,54.98,245.38,38.66,95.89,11.35,192.34,50.01,248.58,"4,765.25",12.04,96.86,156.44,113.01,118.53,309.96
2017/5/16,29.6,51.67,80.29,23.34,22.98,54.98,248.96,38.89,98.14,11.25,190.94,48.51,250.8,"4,736.08",12.17,96.86,156.44,110.21,117.96,306.68
2017/5/17,29.35,51.58,80.29,22.73,23.07,54.98,245.38,38.48,95.89,11.3,190.48,47.86,249.02,"4,687.45",12.04,96.86,154.59,109.99,117.39,312.31
2017/5/18,29.31,51.58,79.84,22.36,22.93,54.8,241.34,38.16,94.98,11.35,190.01,47.21,251.24,"4,721.49",11.94,96.86,154.59,111.89,116.25,301.52
2017/5/19,29.09,51.49,79.39,22.41,22.93,54.71,240.89,37.7,94.08,11.3,189.54,47.21,252.13,"4,677.73",12.45,96.41,153.66,109.76,115.68,299.18
2017/5/22,29.18,50.86,79.39,22.27,22.7,54.62,241.79,37.52,95.44,11.35,191.41,46.93,249.47,"4,765.25",12.17,96.86,154.59,110.88,116.82,297.77
2017/5/23,28.93,51.13,79.39,22.59,22.84,54.34,249.41,37.2,94.08,11.44,191.41,47.11,251.69,"4,740.94",12.5,96.86,154.59,113.01,118.53,303.87
2017/5/24,29.09,51.49,80.29,22.59,22.79,55.17,252.55,37.47,95.44,11.44,191.88,47.49,253.02,"4,726.35",12.64,96.86,154.13,116.92,118.53,305.74
2017/5/25,29.35,53.37,81.38,22.69,22.93,55.35,247.62,37.61,95.44,11.48,193.28,47.49,258.34,"4,672.87",12.68,97.78,155.05,117.48,119.67,302.93
2017/5/26,29.22,54.36,81.1,22.78,23.03,55.99,245.82,37.43,95.44,11.53,193.28,47.3,254.35,"4,702.04",12.55,97.78,155.05,114.68,119.1,303.87
2017/5/31,29.01,53.91,80.92,22.78,23.07,55.62,241.34,37.79,97.24,11.53,189.54,47.49,253.02,"4,619.38",12.59,98.23,153.66,114.12,117.39,298.24
2017/6/1,28.97,53.46,80.65,22.69,22.75,55.9,244.93,38.02,94.98,11.48,193.28,48.05,256.57,"4,585.34",12.64,98.69,154.59,111.55,119.1,300.11
2017/6/2,29.18,53.82,80.56,22.87,22.84,56.72,246.72,37.7,95.44,11.48,195.15,50.01,257.46,"4,711.77",12.73,98.69,156.44,115.24,120.24,301.99
2017/6/3,29.26,53.55,80.65,22.87,22.84,56.72,244.93,37.61,94.98,11.48,195.15,49.82,256.12,"4,721.49",12.78,98.23,156.44,115.24,119.67,307.62
2017/6/5,29.14,53.37,80.74,22.92,22.84,56.91,246.72,38.02,96.34,11.53,197.95,50.85,258.79,"4,716.63",13.19,98.69,156.9,116.92,120.24,317.93
2017/6/6,29.01,53.37,81.38,22.97,22.84,56.91,244.03,38.52,95.44,11.53,196.55,50.38,256.57,"4,658.28",13.29,98.69,153.66,117.48,119.67,332
2017/6/7,28.97,54.18,81.83,22.87,22.79,56.63,249.86,38.61,96.34,11.53,197.48,48.98,253.02,"4,633.97",13.33,98.23,155.05,115.8,119.67,324.5
2017/6/8,28.97,53.1,80.56,22.83,22.7,56.17,249.86,38.02,95.44,11.44,198.88,49.26,252.57,"4,643.69",13.1,99.15,154.13,126.99,119.67,332
2017/6/9,29.18,52.74,81.19,22.69,22.7,56.63,247.62,38.11,96.34,11.35,197.95,48.51,252.57,"4,706.90",12.78,98.69,153.2,118.6,119.67,335.75
2017/6/12,28.76,52.47,80.56,22.45,22.56,55.17,244.03,37.57,95.89,11.25,193.75,48.79,249.02,"4,672.87",13.01,98.69,152.74,115.24,116.25,333.88
2017/6/13,28.84,53.19,81.01,22.59,22.7,55.26,244.93,38.16,96.79,11.3,194.21,48.51,251.69,"4,677.73",12.78,98.69,152.27,114.12,116.25,329.66
2017/6/14,28.88,53.37,81.56,22.55,22.79,55.26,244.03,37.66,95.89,11.25,193.28,48.23,249.47,"4,565.89",12.64,98.69,151.81,110.43,116.25,338.57
2017/6/15,28.67,52.65,81.28,22.31,22.61,55.26,244.03,37.79,95.44,11.3,194.21,48.33,249.91,"4,565.89",13.01,99.15,151.81,110.99,116.82,333.88
2017/6/16,28.55,52.56,80.83,22.22,22.47,55.26,244.48,38.29,95.44,11.3,197.48,48.23,248.58,"4,599.93",13.15,98.23,151.35,111.89,119.67,339.5
2017/6/19,28.59,52.47,81.83,22.41,22.56,55.72,242.24,37.79,97.24,11.35,198.88,50.1,252.57,"4,702.04",13.24,98.69,151.81,114.12,124.8,335.75
2017/6/20,29.05,52.56,82.1,22.41,22.47,55.53,243.13,37.38,98.14,11.39,202.15,49.91,254.79,"4,711.77",13.33,98.23,153.2,113.57,130.5,345.13
2017/6/21,29.35,53.1,81.83,22.17,22.84,56.08,240.44,37.79,99.04,11.48,201.21,50.39,253.02,"4,702.04",13.89,98.23,153.2,124.75,128.79,346.07
2017/6/22,29.43,54.27,82.1,22.45,22.84,56.82,240.44,37.84,99.04,11.48,203.55,50.77,253.9,"4,755.53",13.93,99.15,156.9,121.88,128.22,343.26
2017/6/23,29.43,54.36,82.55,22.45,22.84,57,242.24,37.66,97.69,11.85,202.62,50.48,255.24,"4,828.47",14.12,99.15,156.44,122.45,128.22,341.38
2017/6/26,29.52,54.72,84.17,22.78,23.07,58.56,250.31,38.38,102.64,12.32,207.44,51.54,257.01,"4,862.50",14.81,99.6,157.37,122.45,136.77,348.88
2017/6/27,29.31,54.9,84.17,22.83,23.07,58.56,247.17,38.75,105.79,12.18,204.06,52.59,254.79,"4,833.33",14.77,99.6,155.51,125.33,138.48,348.88
2017/6/28,29.6,55.16,83.36,23.06,23.26,58.65,244.93,38.7,99.62,13.38,201.17,52.21,257.01,"4,726.35",14.44,99.15,154.13,124.75,134.49,341.85
2017/6/29,29.6,54.36,83.36,23.11,23.26,59.29,245.38,38.7,99.62,13.66,202.62,52.12,253.46,"4,760.39",14.3,98.69,154.59,122.45,135.63,339.5
2017/6/30,29.68,54.72,83.63,23.11,23.07,59.29,245.38,38.34,99.62,13.66,201.17,52.59,255.24,"4,716.63",14.72,98.69,154.13,121.88,133.35,340.91
2017/7/3,29.9,54.81,83.81,23.43,23.68,59.84,244.48,39.39,100.57,13.34,201.65,52.12,254.79,"4,629.10",15.09,99.6,155.56,118.43,132.78,342.32
2017/7/4,29.9,54.36,83.9,23.2,23.77,59.75,241.79,39.39,100.1,13.15,199.72,51.64,253.02,"4,638.83",14.67,98.69,154.13,117.86,128.79,337.16
2017/7/5,30.02,54.72,84.71,23.48,23.96,59.47,243.58,39.07,100.1,13.34,201.17,52.79,256.57,"4,682.59",14.91,99.6,154.6,117.28,132.21,347.01
2017/7/6,29.9,54.81,84.71,23.39,24.1,59.47,244.03,39.59,99.15,13.38,200.2,52.79,257.46,"4,833.33",14.67,99.15,153.65,116.71,131.64,350.76
2017/7/7,29.68,54.09,84.26,23.15,23.82,59.47,244.03,38.97,98.67,13.29,198.76,52.69,257.46,"4,823.60",14.26,99.15,152.69,115.56,130.5,345.13
2017/7/10,29.52,53.91,83.18,23.15,23.59,59.57,243.13,38.55,97.72,13.24,198.76,53.07,260.56,"4,950.03",14.21,99.15,152.69,115.56,131.64,347.01
2017/7/11,29.64,54.09,83.9,23.2,23.82,60.21,246.72,39.16,98.2,13.53,204.55,53.94,261.01,"5,139.67",14.68,99.6,155.08,118.43,135.06,354.51
2017/7/12,29.47,54,85.13,23.25,23.82,60.21,244.03,39.4,98.2,13.63,203.1,54.03,261.01,"5,280.68",14.72,99.6,153.65,116.13,135.06,360.14
2017/7/13,29.6,54.09,86.75,23.48,23.82,59.66,245.38,39.21,98.2,14.25,206.96,54.32,256.57,"5,188.29",14.21,100.06,155.08,116.71,136.84,356.85
2017/7/14,29.94,54.18,85.89,23.34,23.87,59.47,245.38,39.68,98.2,13.96,205.51,54.42,257.9,"5,027.83",14.07,100.06,155.56,120.16,136.84,362.01
2017/7/17,30.19,54,86.37,23.53,24.05,59.75,246.72,40.11,99.15,13.87,205.51,56.24,256.57,"5,066.73",13.93,100.52,156.51,119.01,136.84,362.01
2017/7/18,30.28,54.09,86.46,23.57,24.1,59.93,248.96,40.11,99.15,13.87,206.47,58.83,253.46,"5,300.13",14.44,100.97,155.56,118.43,138.61,359.2
2017/7/19,30.49,54.09,87.32,23.76,23.96,59.75,248.96,39.4,99.15,14.2,206.96,58.16,251.69,"5,426.56",14.49,100.52,156.03,123.6,138.61,353.57
2017/7/20,30.53,53.82,87.03,23.71,24.05,59.38,246.27,38.88,99.62,14.44,207.92,58.35,251.69,"5,426.56",13.79,100.06,156.99,122.45,138.02,344.19
2017/7/21,30.44,53.82,86.84,23.66,23.68,58.92,246.27,39.02,99.62,14.16,206.47,60.75,253.02,"5,275.82",13.7,99.05,155.56,123.03,136.24,337.16
2017/7/24,30.36,54.36,87.32,23.76,23.77,59.38,248.96,39.68,99.15,14.2,206.96,62.38,250.8,"5,334.17",13.75,99.05,154.13,125.9,137.43,346.07
2017/7/25,30.36,54.09,86.56,23.62,23.68,58.9,255.24,39.02,98.2,14.3,206.47,61.42,249.91,"5,446.01",13.89,99.05,154.13,132.8,138.61,346.07
2017/7/26,30.32,54.27,85.42,23.52,23.73,58.61,258.83,38.41,98.2,14.78,205.51,60.27,249.47,"5,343.89",13.56,99.05,154.6,131.65,136.84,339.97
2017/7/27,30.93,54.27,86.84,24.05,23.97,59.67,258.83,39.11,100.57,13.68,207.92,61.33,250.35,"5,368.21",13.93,99.05,156.03,132.8,139.21,342.32
2017/7/28,30.93,52.38,86.84,23.95,23.73,59,238.65,38.41,100.1,13.34,205.51,60.85,249.47,"5,295.27",13.61,98.57,154.6,128.78,139.21,333.88
2017/7/31,30.75,51.85,85.99,23.95,23.92,58.71,229.67,38.5,100.57,13.34,206.96,59.89,249.47,"5,358.48",13.75,97.61,153.17,132.23,139.21,325.44
2017/8/1,30.75,52.92,86.65,23.86,24.26,58.81,232.81,38.78,100.1,13.1,204.55,60.47,251.24,"5,348.76",13.65,97.61,153.17,132.23,138.02,342.32
2017/8/2,30.84,52.74,86.37,23.86,24.45,58.71,237.91,38.69,100.57,13.1,208.4,59.7,252.13,"5,606.47",13.56,97.61,155.56,136.25,140.39,351.7
2017/8/3,30.67,53.49,87.22,23.66,24.5,58.13,235.13,38.45,99.15,12.86,205.99,59.51,249.91,"5,548.12",13.42,97.61,154.13,137.98,140.98,353.1
2017/8/4,30.58,53.77,87.7,23.66,24.6,58.52,233.28,38.6,101.05,13.29,205.51,59.22,249.02,"5,582.16",13.61,98.09,154.6,138.55,141.58,354.04
2017/8/7,30.75,53.39,88.27,23.81,24.5,59.67,232.35,38.55,101.05,13.34,208.4,59.51,249.02,"5,538.39",13.37,97.61,155.08,138.55,143.95,367.64
2017/8/8,30.84,53.58,88.46,23.71,24.4,58.81,234.67,38.41,99.62,13.44,209.85,60.66,248.55,"5,494.63",13.37,98.09,155.08,138.55,143.35,361.07
2017/8/9,30.54,53.39,88.08,23.66,24.35,58.71,234.67,37.89,99.62,13.34,206.96,59.7,250.91,"5,387.66",13,97.61,154.6,138.55,139.8,358.26
2017/8/10,30.23,53.77,87.89,23.47,23.97,58.42,234.2,38.08,98.2,13.44,206.47,58.07,248.55,"5,232.06",12.67,97.61,152.69,138.55,137.43,350.29
2017/8/11,29.96,53.67,87.32,23.57,23.97,56.88,233.74,37.79,98.67,13.48,205.03,57.68,243.82,"5,411.97",13.19,97.61,152.22,138.55,138.02,348.88
2017/8/14,30.36,53.49,87.6,23.37,23.92,56.79,233.74,37.79,98.67,13.48,203.58,59.41,232.48,"5,358.48",12.81,97.61,151.26,138.55,135.06,349.35
2017/8/15,30.1,54.97,87.6,23.42,23.97,56.69,234.67,37.84,99.62,13.53,206.47,59.6,231.54,"5,446.01",13.05,98.09,153.17,138.55,136.84,346.07
2017/8/16,30.18,55.25,86.84,23.42,23.78,57.08,233.74,38.08,97.72,13.48,205.51,59.6,230.59,"5,411.97",12.95,98.09,153.17,138.55,136.24,346.07
2017/8/17,30.1,55.63,88.17,23.37,23.82,57.08,233.28,37.98,97.72,13.58,206.47,60.27,230.12,"5,449.84",13.09,98.09,154.6,138.55,137.43,354.04
2017/8/18,30.1,55.81,88.08,23.33,23.82,57.17,231.89,37.42,96.78,13.53,205.03,59.51,232.01,"5,440",12.95,98.09,152.69,145.86,136.84,347.94
2017/8/21,29.96,55.53,87.79,23.28,23.78,57.08,231.43,37.46,98.2,13.58,204.06,60.37,229.18,"5,474.44",13.14,98.09,152.69,144.21,136.24,348.41
2017/8/22,30.1,56.18,88.27,23.37,24.5,56.88,229.58,37.27,97.72,13.72,206.96,59.79,228.7,"5,513.78",13.51,98.57,154.6,144.63,136.24,354.98
2017/8/23,30.27,57.11,88.27,23.37,24.4,56.79,231.43,36.99,96.78,13.63,207.92,59.99,230.12,"5,587.56",13.33,98.57,155.08,142.98,136.24,350.76
2017/8/24,30.49,58.6,88.74,23.71,24.5,56.88,230.96,37.46,98.67,14.35,209.37,61.42,227.76,"5,902.36",13.33,98.57,154.6,147.92,137.43,353.57
2017/8/25,30.62,59.63,89.12,23.57,24.55,57.08,233.28,36.99,99.62,14.3,209.85,61.23,229.65,"5,902.36",13.42,99.05,153.65,146.27,137.43,363.42
2017/8/28,30.58,58.97,89.69,23.47,24.5,57.56,234.2,37.37,100.1,14.3,208.4,61.9,235.32,"5,730.20",13.51,99.53,155.08,147.92,136.84,357.79
2017/8/29,30.49,59.53,88.93,23.33,24.4,57.46,233.28,36.9,99.62,14.3,208.4,61.14,232.96,"5,636.75",13.37,99.53,154.13,149.16,136.84,358.26
2017/8/30,30.54,59.81,89.22,23.42,24.5,58.52,234.2,37.18,100.57,14.25,209.85,61.62,233.43,"5,725.29",13.7,100.01,155.56,159.46,139.21,356.85
2017/8/31,30.62,59.72,89.12,23.28,24.4,58.32,233.74,36.94,101.05,14.44,208.89,62.1,236.26,"5,735.12",13.7,100.48,157.94,159.87,139.21,360.14
2017/9/1,30.45,59.35,88.93,23.28,24.26,57.75,235.13,37.56,101.05,15.4,208.89,61.81,239.57,"5,774.47",13.56,100.01,156.51,160.28,139.21,359.67
2017/9/4,30.27,59.35,89.69,23.37,24.31,58.52,233.74,37.6,101.99,15.83,209.85,61.42,237.68,"5,749.88",13.37,100.48,154.13,158.22,138.02,350.76
2017/9/5,30.1,59.44,90.45,23.62,24.4,58.61,231.43,37.84,102.47,15.83,210.33,60.94,237.21,"5,838.41",13.51,100.01,155.08,161.93,138.02,348.88
2017/9/6,29.96,59.44,90.54,23.47,24.16,58.23,231.43,37.13,101.05,15.4,209.37,60.47,232.48,"5,799.06",13.28,99.53,153.65,163.99,136.84,347.01
2017/9/7,29.7,60,90.92,23.47,24.26,58.32,229.58,37.13,101.52,15.64,209.37,59.79,231.54,"5,848.25",13.28,100.01,153.65,173.06,136.84,339.5
2017/9/8,29.92,60.65,92.06,23.52,24.31,58.71,230.96,37.09,101.52,15.59,210.33,61.9,233.43,"5,872.84",13.47,100.48,155.56,189.95,138.61,337.16
2017/9/11,29.83,60.56,91.02,23.47,24.4,59.09,236.06,37.32,100.57,15.4,209.37,61.62,234.37,"5,730.20",13.28,100.01,153.65,180.47,137.43,337.16
2017/9/12,29.74,60.09,90.92,23.52,24.4,58.61,234.67,37.13,101.52,15.26,211.3,65.26,240.99,"5,764.63",13.23,100.01,155.56,183.77,138.61,330.59
2017/9/13,29.66,60.46,90.17,23.47,24.16,58.42,231.89,37.18,99.62,15.07,210.33,63.63,238.63,"5,543.30",13.37,99.53,152.69,187.07,136.84,314.18
2017/9/14,29.61,60.93,89.79,23.47,24.11,58.61,230.96,36.94,100.57,15.26,210.82,65.94,240.04,"5,558.05",13.42,99.53,153.17,182.12,135.65,314.67
